"name","brand","sku","rrp","price","category","description","link"
"Rode NT5 Single Cardioid Condenser Microphone","Rode","1-RODNT5-S","390.00","299.00","Studio Instrument Microphones","The NT5 is a small-diaphragm cardioid-condenser microphone designed for either stereo or single X/Y mic set-ups and has a tough satin nickel finish.

This versatile microphone is perfect for cymbals, drum overheads, live performances and recording acoustic instruments. It features a 20Hz - 20kHz frequency range, JFET impedance converter with bipolar output buffer and a 0.50"" Capsule.","http://www.allansbillyhyde.com.au/prod/1-RODNT5-S/Rode-NT5-Single-Cardioid-Condenser-Microphone.aspx"
"Rode NTK Valve 1"" Condenser Microphone","Rode","1-RODNTK","649.00","649.00","Studio Condenser Microphones","The Rode NTK Valve 1"" Condenser Microphone is a popular choice among vocalists worldwide, with its Australian manufactured and designed HF-2 capsule, audiophile grade lay-out and components and hand-selected twin-triode 6922 valve electronic circuitry.

The NTK has very low noise, heaps of tube warmth and extra-wide dynamic range. Its rich valve sound will suits acoustic instruments, drum overheads, vocals, pianos and guitar amps.","http://www.allansbillyhyde.com.au/prod/1-RODNTK/Rode-NTK-Valve-1-Condenser-Microphone.aspx"
"On Stage GSAPK6600 Microphone Stand Guitar Pick Holder","On Stage","OSGSAPK6600","7.99","7.00","Microphone Accessories","With 6 guitar picks included, the GSAPK6600 Microphone Stand Guitar Pick Holder by On Stage Stands keeps your picks right where you need them. The 7"" Flexible rubber won't slip on your stand or boom and you can hold a variety of picks in different shapes and sizes. Keep it on your mic stand all the time for convenient storage.","http://www.allansbillyhyde.com.au/prod/OSGSAPK6600/On-Stage-GSAPK6600-Microphone-Stand-Guitar-Pick-Holder.aspx"
"MXL PRO 1B High-Quality USB Microphone","Mxl","MXL-PRO-1B","249.00","219.00","USB Microphones","Designed to perfectly suit video-conferencing, podcasting, recording or any other computer-based application, the MXL PRO 1B microphone is powered by USB so you can plug it directly in to your PC or Mac.

Compatible with a variety of internet communication services such as Skype®, AIM®, iChat® and ooVoo®, you can also use the Pro 1B to record professional quality vocals straight to your computer.","http://www.allansbillyhyde.com.au/prod/MXL-PRO-1B/MXL-PRO-1B-High-Quality-USB-Microphone.aspx"
"On Stage 3/8"" Male to 5/8"" Female Microphone Clip Adapter","On Stage","OSMA100","3.75","3.75","Microphone Accessories","3/8"" Male to 5/8""female for use with mic stands with European 3/8"" threads. When you need a reliable Mic clip for your microphone, you can’t go passed the On Stage range of accessories. 
Get On Stage with Allans Billy Hyde
","http://www.allansbillyhyde.com.au/prod/OSMA100/On-Stage-3_8-Male-to-5_8-Female-Microphone-Clip-Adapter.aspx"
"On Stage Euro Style Tripod Microphone Stand (Black)","On Stage","OSMS7700B","36.95","32.00","Microphone Stands","This is an n extremely stable stand! With a tripod base stand that features long foldable legs and is ideal for the touring pro.
So when you need a reliable Mic stand for your performance, you can’t go past the On Stage range of stands and accessories. 
Get On Stage with Allans Billy Hyde!

","http://www.allansbillyhyde.com.au/prod/OSMS7700B/On-Stage-Euro-Style-Tripod-Microphone-Stand-(Black).aspx"
"On Stage Drum/Amp Microphone Stand w/Boom (Black)","On Stage","OSMS7411B","49.95","43.00","Microphone Stands","This On Stage Mic Stand is a short height boom stand that is perfect for miking Drums and or instrument amplifiers and features a folding tripod base and composite leg housing.   
So when you need a reliable Mic stand for your performance, you can’t go past the On Stage range of stands and accessories. 
Get On Stage with Allans Billy Hyde!
","http://www.allansbillyhyde.com.au/prod/OSMS7411B/On-Stage-Drum_Amp-Microphone-Stand-w_Boom-(Black).aspx"
"On Stage MS7701B Microphone Boom Stand","On Stage","OSMS7701B","49.95","43.00","Microphone Stands","On Stage Stands' best selling stand, theOn Stage MS7701B Microphone Boom Stand boasts a hybrid sheet metal and composite leg housing, making it pretty much unbreakable. With a removable boom arm and its ability to fold flat, this stand is a must for every member of the band. Features a zinc mid-point clutch and black finish.","http://www.allansbillyhyde.com.au/prod/OSMS7701B/On-Stage-MS7701B-Microphone-Boom-Stand.aspx"
"On Stage Euro Telescopic Boom Microphone Stand (Black)","On Stage","OSMS7701TB","69.95","60.00","Microphone Stands","This On Stage variation of the MS7701B adds a telescoping boom arm to provide the right boom length for any application and boasts a hybrid sheet metal and composite leg housing, making it virtually unbreakable. With a removable boom arm and its ability to fold flat, this stand is a must for every member of the band. Features a zinc mid-point clutch and black finish.
So when you need a reliable Mic stand for your performance, you can’t go past the On Stage range of stands and accessories. 
Get On Stage with Allans Billy Hyde!



","http://www.allansbillyhyde.com.au/prod/OSMS7701TB/On-Stage-Euro-Telescopic-Boom-Microphone-Stand-(Black).aspx"
"On Stage Bass Drum/Boom Combo Microphone Stand (Black)","On Stage","OSMS7920B","46.95","41.00","Microphone Stands","This On Stage Bass Drum/Boom Combo Microphone Stand features a U-shaped base instead of the heavy tripod design, allowing for placement in the tightest of spaces.
So when you need a reliable Mic stand for your performance, you can’t go past the On Stage range of stands and accessories. 
Get On Stage with Allans Billy Hyde!


","http://www.allansbillyhyde.com.au/prod/OSMS7920B/On-Stage-Bass-Drum_Boom-Combo-Microphone-Stand-(Black).aspx"
"On Stage Heavy Duty Euro Microphone Boom Stand (Black)","On Stage","OSMS9701B","79.95","68.00","Microphone Stands","This On Stage is the top-of-the-line boom stand with a heavier diecast leg housing, thicker tubing and premium threads.
So when you need a reliable Mic stand for your performance, you can’t go past the On Stage range of stands and accessories. 
Get On Stage with Allans Billy Hyde!
","http://www.allansbillyhyde.com.au/prod/OSMS9701B/On-Stage-Heavy-Duty-Euro-Microphone-Boom-Stand-(Black).aspx"
"On Stage Dynamic Rubber Microphone Clip w/Thread Adaptor","On Stage","OSMY100A","8.99","8.00","Microphone Accessories","The MY100MA comes with a thread adapter for the mic stand. When you need a reliable Mic clip for your microphone, you can’t go passed the On Stage range of accessories. 
Tapered style for hand held dynamic mics, Suits mics similar to a Shure, AKG, Sennheiser
Get On Stage with Allans Billy Hyde
","http://www.allansbillyhyde.com.au/prod/OSMY100A/On-Stage-Dynamic-Rubber-Microphone-Clip-w_Thread-Adaptor.aspx"
"On Stage Dynamic Rubber Microphone Clip","On Stage","OSMY100","8.99","8.00","Microphone Accessories","When you need a reliable Mic clip for your microphone, you can’t go passed the On Stage range of accessories.
Tapered style for hand held dynamic mics, Suits mics similar to a Shure, AKG, Sennheiser
Get On Stage with Allans Billy Hyde
","http://www.allansbillyhyde.com.au/prod/OSMY100/On-Stage-Dynamic-Rubber-Microphone-Clip.aspx"
"KRK KNS 8400 Closed Back Headphones","Krk","KNS-8400","279.00","159.00","Monitoring Headphones","","http://www.allansbillyhyde.com.au/prod/KNS-8400/KRK-KNS-8400-Closed-Back-Headphones.aspx"
"On Stage Wireless Rubber Microphone Clip","On Stage","OSMY110","8.99","8.00","Microphone Accessories","The On Stage MY110 is the perfect Mic Clip for your Hand Held Wireless Microphone. When you need a reliable Mic clip for your microphone, you can’t go passed the On Stage range of accessories. 
Get On Stage with Allans Billy Hyde
","http://www.allansbillyhyde.com.au/prod/OSMY110/On-Stage-Wireless-Rubber-Microphone-Clip.aspx"
"K&M 210/9 Microphone Stand With Telescopic Boom (Black)","K & m","KM210/9B","125.00","100.00","Microphone Stands","More compact than the classic 210/2, t he Black K & M 210/9 Microphone Stand With Telescopic Boom features; foldable legs, clutch height adjustment ,boom arm clamping: from 460 to 770 mm, boom arm length: from 900 to 1,605 mm, steel construction and a 3/8"" Threaded connector.","http://www.allansbillyhyde.com.au/prod/KM210/9B/K-and-M-210_9-Microphone-Stand-With-Telescopic-Boom-(Black).aspx"
"Rode Procaster Broadcast Quality Dynamic Microphone","Rode","1-RODPROCASTER","275.00","219.00","Studio Condenser Microphones","Not only is the Rode Procaster  a professional broadcast quality dynamic microphone that is specifically designed to offer no-compromise performance for voice applications in the broadcast environment but it is also perfect for every application where a great sounding, robust microphone with superior ambient noise rejection is demanded.
The Procaster features an internal pop filter, designed to minimise plosives sounds and Its high output dynamic capsule and balanced low impedance output make it an ideal broadcast and voice over microphone.
The Procaster includes a sturdy RM2 microphone ring mount. For professional applications the optional PSM1 shock mount and PSA1 boom arm are highly recommended which you can also get from Allans Billy Hyde.","http://www.allansbillyhyde.com.au/prod/1-RODPROCASTER/Rode-Procaster-Broadcast-Quality-Dynamic-Microphone.aspx"
"On Stage Clothes Peg Style Microphone Clip","On Stage","OSMY200","6.99","6.00","Microphone Accessories","The On Stage MY200 Spring Loaded Mic Clip is the perfect Mic Clip for any of your Hand Held Microphones. When you need a reliable Mic clip for your microphone, you can’t go passed the On Stage range of accessories. 
Get On Stage with Allans Billy Hyde
","http://www.allansbillyhyde.com.au/prod/OSMY200/On-Stage-Clothes-Peg-Style-Microphone-Clip.aspx"
"Sennheiser MK4 Large Diaphragm Condenser Microphone","Sennheiser","MK4","419.00","399.00","Studio Condenser Microphones","The Sennheiser MK 4 is a large-diaphragm true condenser microphone for professional studio recordings. This mic features fine resolution and outstanding sound quality, is easy to handle and provides excellent value for money, making it an ideal choice for professional project studios and home recordists. It features a 1"" true condenser capsule based on the acoustics of the e 965 high-end vocal mic, optimised for recording. The MK 4 is made in Germany, its transducer being manufactured in the same clean room as all high-end Sennheiser condenser capsules.","http://www.allansbillyhyde.com.au/prod/MK4/Sennheiser-MK4-Large-Diaphragm-Condenser-Microphone.aspx"
"K&M 25600 Boom Microphone Stand (Black)","K & m","KM25600","189.00","151.99","Microphone Stands","A High-quality microphone stand with telescopic boom arm, the K&M 25600 has a die-cast base with folding legs. The unique design maintains all screws and levers without tension. Patented clamping lever can be moved to any position and used for holding mic cables, etc.","http://www.allansbillyhyde.com.au/prod/KM25600/K-and-M-25600-Boom-Microphone-Stand-(Black).aspx"
"KRK KNS 6400 Closed Back Headphones","Krk","KNS-6400","179.00","109.00","Monitoring Headphones","","http://www.allansbillyhyde.com.au/prod/KNS-6400/KRK-KNS-6400-Closed-Back-Headphones.aspx"
"AIAIAI TMA-2 Monitor Modular Headphones","Aiaiai","AI73004","300.00","259.00","Studio & Live Headphones","","http://www.allansbillyhyde.com.au/prod/AI73004/AIAIAI-TMA-2-Monitor-Modular-Headphones.aspx"
"AIAIAI TMA-2 Studio Modular Headphones","Aiaiai","AI75003","320.00","279.00","Studio & Live Headphones","The TMA-2 Studio configuration provides a warm sound and it is good for extended listening and mixing sessions. Great bass and added energy in the lower mid range. Wide sound stage and high isolation. This preset has been configured with the fully sealed titanium coated S03 speaker unit, which delivers a full and rich sound representation. The combination of the comfortable H03 nylon headband and the E04 over-ear PU leather ear pad that provide high isolation and comfort, results in a high-quality headphone with a wide and detailed soundstage, great for the home/pro studio.","http://www.allansbillyhyde.com.au/prod/AI75003/AIAIAI-TMA-2-Studio-Modular-Headphones.aspx"
"AIAIAI TMA-2 X Modular Headphones","Aiaiai","AI75001","200.00","175.00","Studio & Live Headphones","The TMA-2 X Module Headphone delivers balanced sound for all music styles. With its slim, versatile, lightweight design it is suited for portable and home listening. This configuration provides a very direct and neutral sound. Based on the TMA-1 X, it's suitable for most genres. Centred sound stage and medium isolation. The TMA-2 X preset has been configured with the all-round S01 speaker unit, which delivers a balanced sound representation suitable for all music genres. The combination of the light and sturdy H01 headband and the E01 on-ear microfibre ear pads results in an open sound representation.","http://www.allansbillyhyde.com.au/prod/AI75001/AIAIAI-TMA-2-X-Modular-Headphones.aspx"
"AIAIAI TMA-2 DJ Modular Headphones","Aiaiai","AI75002","280.00","249.00","Studio & Live Headphones","Its all about the BASS!!! The TMA-2 DJ Modular configuration is based on the original TMA-1 DJ, which is the preferred choice of many acclaimed DJs. This preset has been configured with the titanium-coated S02 speaker unit that delivers a punchy and intense sound representation, focusing on bass and low end dynamics. The combination of the durable H02 nylon headband and the E02 on-ear PU leather ear pads, which provides high isolation, results in a powerful, sturdy headphone suitable for live performance and electronic/bass heavy music.","http://www.allansbillyhyde.com.au/prod/AI75002/AIAIAI-TMA-2-DJ-Modular-Headphones.aspx"
"Roland HS-5 Session Mixer (HS5)","Roland","ROL-HS5","1049.00","899.00","Headphone Mixers & Amplifiers","Three’s a crowd, four’s a party… Five’s a band! Rehearse, jam, and record while monitoring up to five people with the convenient and user friendly HS-5 by Roland! Each player has hands-on control of their own personal mix, ","http://www.allansbillyhyde.com.au/prod/ROL-HS5/Roland-HS-5-Session-Mixer-(HS5).aspx"
"Sennheiser HD-380PRO Professional Monitoring Headphones","Sennheiser","HD-380PRO","299.95","240.00","Monitoring Headphones","The Sennheiser HD308Pro Professional Monitoring high-end Headphones are the Industry standard for professional monitoring use. They offer a closed circumaural design which provides excellent passive attenuation of ambient noise and design which channels the audio signal directly into the user’s ears.","http://www.allansbillyhyde.com.au/prod/HD-380PRO/Sennheiser-HD-380PRO-Professional-Monitoring-Headphones.aspx"
"KRK KNS8400 EAR CUSHION","Krk Parts","CUSK00003","75.00","64.00","Headphone Parts","","http://www.allansbillyhyde.com.au/prod/CUSK00003/KRK-KNS8400-EAR-CUSHION.aspx"
"KRK Ear Cushions","Krk Parts","CUSK00001","75.00","64.00","Headphone Parts","","http://www.allansbillyhyde.com.au/prod/CUSK00001/KRK-Ear-Cushions.aspx"
"Shure SRH440 Profesional Closed Back Studio Headphones","Shure","SHR-SRH440","165.00","165.00","Studio & Live Headphones","","http://www.allansbillyhyde.com.au/prod/SHR-SRH440/Shure-SRH440-Profesional-Closed-Back-Studio-Headphones.aspx"
"Shure SRH240 Closed Back Headphones","Shure","SHR-SRH240","110.00","110.00","Consumer Headphones","","http://www.allansbillyhyde.com.au/prod/SHR-SRH240/Shure-SRH240-Closed-Back-Headphones.aspx"
"Shure SRH840 Professional Monitoring Studio Headphones","Shure","SHR-SRH840","325.00","325.00","Monitoring Headphones","","http://www.allansbillyhyde.com.au/prod/SHR-SRH840/Shure-SRH840-Professional-Monitoring-Studio-Headphones.aspx"
"ART AV Direct Multi Input Audio/Video Direct Box","Art","AVDIRECT","129.00","119.00","Headphone Mixers & Amplifiers","The ART Pro Audio AV Direct Box (Audio/Video) is the ideal input solution for any application where stereo iPods, Laptop computers, consumer DVD players, Consumer HiFi equipment or video machines have to be connected to a single XLR microphone level input. Unlike standard gender bender cables or DI boxes, the AV Direct can accept virtually any input connection and output level (including amplified speaker outputs) and offers remote level control, ideal for setting the volume of your component at the source, rather than in and AV room, audio closet or installation rack.","http://www.allansbillyhyde.com.au/prod/AVDIRECT/ART-AV-Direct-Multi-Input-Audio_Video-Direct-Box.aspx"
"ART HeadAMP V 5 Channel Headphone Mixer/Amp","Art","HEADAMPPV","269.00","228.50","Headphone Mixers & Amplifiers","The ART Pro Audio HeadAMP V Five Channel Mixer/Amplifier is perfect for home recording studios that have become a fact of life with more and more finished products going straight from the spare room to the distributor. As a result there is a need for flexible, professional headphone monitoring sufficient for a number of performers, all at a reasonable cost and the ART Pro Audio HeadAMP V Five Channel Mixer/Amplifier does just that.","http://www.allansbillyhyde.com.au/prod/HEADAMPPV/ART-HeadAMP-V-5-Channel-Headphone-Mixer_Amp.aspx"
"Sennheiser HD201 Closed Back Headphones","Sennheiser","HD201","49.95","39.00","Consumer Headphones","With strong sound reproduction, excellent comfort and a great price, the HD201 Closed Back Headphones from Sennheiser are a must-have for music lovers on a budget.

Backed by a 2-year (manufacturers) guarantee, the HD201’s are incredibly durable yet lightweight and feature; excellent-quality leatherette ear pads and a gold-plated ¼” (6.3 mm) jack adaptor.","http://www.allansbillyhyde.com.au/prod/HD201/Sennheiser-HD201-Closed-Back-Headphones.aspx"
"ART HeadAMP4 8-Output Stereo Headphone Amplifier","Art","HEADAMP4","149.00","109.00","Headphone Mixers & Amplifiers","","http://www.allansbillyhyde.com.au/prod/HEADAMP4/ART-HeadAMP4-8-Output-Stereo-Headphone-Amplifier.aspx"
"Roland RH-A7 Stereo Headphones","Roland","RHA7BK","149.00","119.00","Studio & Live Headphones","The Roland RH-A7 headphones are comfortable and light with a secure fit making them great for those extended periods of play. Featuring open-air construction that lets you have a conversation without having to remove headphones and provide high-quality sound that lets you experience the complete, dynamic range of modern digital pianos.","http://www.allansbillyhyde.com.au/prod/RHA7BK/Roland-RH-A7-Stereo-Headphones.aspx"
"Sennheiser HD25SP-11 Monitoring Headphones","Sennheiser","HD25SP-11","299.95","249.00","Monitoring Headphones","Extremely lightweight and comfortable, even if used for extended periods, the HD 25-SP II are closed dynamic headphones suitable for recording, monitoring or outdoor applications. Featuring a more basic headband and a slightly different capsule design, they are a lower-cost alternative to the HD 25 II.","http://www.allansbillyhyde.com.au/prod/HD25SP-11/Sennheiser-HD25SP-11-Monitoring-Headphones.aspx"
"Sennheiser HD205-II DJ Headphones","Sennheiser","HD205-11","99.95","80.00","DJ Headphones","With a rotatable ear cup for single-ear listening and a single-sided cable, the Sennheiser HD205-II DJ medium-sized dynamic, supraaural headphones are great for professionals who need to switch quickly on and off from complete sound engagement to outside communication.

Featuring; Powerful stereo sound, super-comfy head- and ear pads for long studio sessions, a 3.5 mm jack plug and ¼“ (6.3 mm) screw-on gold-plated jack adaptor and a cosy carry pouch.","http://www.allansbillyhyde.com.au/prod/HD205-11/Sennheiser-HD205-II-DJ-Headphones.aspx"
"Novation Bass Station II Analog Synthesizer","Novation","NOV-BASSSTATION2","899.00","779.00","Sound Modules","The Novation Bass Station II is a 25-Key monophonic analog synthesizer and as its name implies, it is ideal for bass sounds, sporting two oscillators plus a sub-oscillator for foundation-shaking sonics. Perfect for leads and hypnotic arpeggiations, this synth will seriously mangle your sounds in realtime with distortion and FM effects. It features a range of hands-on controls and a huge analog sound, you'll be inspired as soon as you get your hands on the Novation Bass Station II. ","http://www.allansbillyhyde.com.au/prod/NOV-BASSSTATION2/Novation-Bass-Station-II-Analog-Synthesizer.aspx"
"Sennheiser HD215 Closed Back Headphones","Sennheiser","HD215-11","149.95","120.00","Studio & Live Headphones","Revel in excellent stereo sound with the HD215 Closed Back Headphones from Sennheiser. Ideal for DJ monitoring, these headphones have a rotatable ear cup and single-sided coiled detachable cable so you can keep switching from normal wear to single-ear listening quickly and conveniently.

Comfortable to wear even for long periods, the HD215 headphones have a cushy headband and soft ear pads. With a 2-year manufacturer’s warranty, rugged construction and convenient soft carry pouch for transport, the HD215 headphones will last through the toughest conditions.","http://www.allansbillyhyde.com.au/prod/HD215-11/Sennheiser-HD215-Closed-Back-Headphones.aspx"
"Sennheiser HD280 Pro Closed Back Headphones","Sennheiser","HD280PRO","199.95","169.00","Monitoring Headphones","Designed especially for professional monitoring applications, the Sennheiser HD280 Pro Closed Back circumaural Headphones will also suit a variety of other musical applications, particularly high-noise environments, thanks to the outstanding 32 dB attenuation of external noise.

Other features include; a screw-type adaptor to 1/4”, coiled cable and collapsible, rotating ear-pieces for quick lift-up.","http://www.allansbillyhyde.com.au/prod/HD280PRO/Sennheiser-HD280-Pro-Closed-Back-Headphones.aspx"
"Access TI Polar 37 Key Synthesizer","Access","ACC-TIPOLAR","4699.00","2999.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/ACC-TIPOLAR/Access-TI-Polar-37-Key-Synthesizer.aspx"
"Roland Aira Scooper Aira Modular Scatter","Roland","SCOOPER","499.00","499.00","Synthesizer Add Ons","","http://www.allansbillyhyde.com.au/prod/SCOOPER/Roland-Aira-Scooper-Aira-Modular-Scatter.aspx"
"Roland Aira Torcido Modular Distortion","Roland","TORCIDO","499.00","499.00","Synthesizer Add Ons","","http://www.allansbillyhyde.com.au/prod/TORCIDO/Roland-Aira-Torcido-Modular-Distortion.aspx"
"Yamaha Reface CS Analog Synthesizer","Yamaha","REFACECS","699.99","629.00","Synthesizers","The Yamaha Reface CS seamlessly blends the old with the new. Inspired by classic 1970's CS synths and using the newest technology, it is a perfect blend of funky and fresh! Modelled off the classic CS-01, the original sound has been used by legends such as Stevie Wonder and Michael Jackson and will have you composing the next ""Higher Ground"" or ""Off The Wall"" in no time! ","http://www.allansbillyhyde.com.au/prod/REFACECS/Yamaha-Reface-CS-Analog-Synthesizer.aspx"
"Roland System 1 Modular Plug Out Synthesiser","Roland","SYSTEM1M","999.00","949.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/SYSTEM1M/Roland-System-1-Modular-Plug-Out-Synthesiser.aspx"
"Yamaha Reface CP Electric Piano","Yamaha","REFACECP","699.99","629.00","Synthesizers","The new Yamaha Reface CP Electric Piano is a direct line back to the sound of the 70's, a mobile mini keyboard inspired by the legendary sounds of the Yamaha CP80 electric grand piano. The Reface CP also includes detailed keyboard sounds including Reed, Clavi and Toy electric pianos, plus five stompbox-style effects for that overdriven Deep Purple groove!!! ","http://www.allansbillyhyde.com.au/prod/REFACECP/Yamaha-Reface-CP-Electric-Piano.aspx"
"Roland Aira Modular Delay","Roland","DEMORA","499.00","499.00","Synthesizer Add Ons","","http://www.allansbillyhyde.com.au/prod/DEMORA/Roland-Aira-Modular-Delay.aspx"
"Roland Aira Bitrazer Modular Crusher","Roland","BITRAZER","499.00","499.00","Synthesizer Add Ons","","http://www.allansbillyhyde.com.au/prod/BITRAZER/Roland-Aira-Bitrazer-Modular-Crusher.aspx"
"Roland JD-XA Analog and Digital Crossover Synthesizer","Roland","JDXA","3699.00","3499.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/JDXA/Roland-JD-XA-Analog-and-Digital-Crossover-Synthesizer.aspx"
"Roland JD-Xi Interactive Analog and Digital Crossover Synthesizer includes Free Gigbag","Roland","JDXI","799.00","719.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/JDXI/Roland-JD-Xi-Interactive-Analog-and-Digital-Crossover-Synthesizer-includes-Free-Gigbag.aspx"
"Roland Aira System-1 Plug-Out Synthesizer","Roland","SYSTEM1","899.00","849.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/SYSTEM1/Roland-Aira-System-1-Plug-Out-Synthesizer.aspx"
"Roland Aira TB-3 Touch Bassline Bass Synthesizer","Roland","ROL-TB3","499.00","459.00","Sound Modules","","http://www.allansbillyhyde.com.au/prod/ROL-TB3/Roland-Aira-TB-3-Touch-Bassline-Bass-Synthesizer.aspx"
"Novation Ultranova Synthesizer","Novation","NOV-ULTRANOVA","1099.00","939.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/NOV-ULTRANOVA/Novation-Ultranova-Synthesizer.aspx"
"Roland VR-09 61-Key Live Performance Keyboard","Roland","VR09","1299.00","1199.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/VR09/Roland-VR-09-61-Key-Live-Performance-Keyboard.aspx"
"Yamaha MOXF8 88-Key Synthesizer Workstation Keyboard","Yamaha","MOXF8","2399.00","1951.95","Synthesizers","This new Yamaha MOXF8 88 Note Synthesizer Workstation Keyboard combines a MOTIF XF sound engine and Flash memory expandability, a MIDI keyboard controller with extensive DAW and VST control, USB Audio/MIDI interfacing plus onboard sequencing, and an extensive DAW / VST software bundle. That’s a lot of Production Tools right at your fingertips.","http://www.allansbillyhyde.com.au/prod/MOXF8/Yamaha-MOXF8-88-Key-Synthesizer-Workstation-Keyboard.aspx"
"Novation MiniNova 18-Key Performance Keyboard Synthesizer","Novation","NOV-MININOVA","749.00","679.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/NOV-MININOVA/Novation-MiniNova-18-Key-Performance-Keyboard-Synthesizer.aspx"
"Roland Aira TR-8 Rhythm Performer","Roland","ROL-TR8","799.00","719.00","Sound Modules","","http://www.allansbillyhyde.com.au/prod/ROL-TR8/Roland-Aira-TR-8-Rhythm-Performer.aspx"
"Roland Aira VT-3 Voice Transformer","Roland","VT3","349.00","319.00","Sound Modules","","http://www.allansbillyhyde.com.au/prod/VT3/Roland-Aira-VT-3-Voice-Transformer.aspx"
"Kurzweil PC3K-8 88-Key Sampling Keyboard","Kurzweil","KUR-PC3K-8","4999.00","4299.00","Synthesizers","With loads of features that will impress any musician, the PC3K-8 88 Note Sampling Keyboard from Kurzweil is leaps and bounds ahead of its competitors.

Featuring; an unlimited track sequencer, increased file compatibility (i.e. K2 Series PC3, PC3LE, WAVE, AIFF), 150 factory programmed MIDI setups, 1074 amazing factory presets, a 240 x 64 angled, backlit CCFL display with dedicated back panel contrast and brightness controls, 128 megabytes of user sample memory, plenty of samples to choose from or you can load your own and a powerful synthesis engine with heaps of DSP power.","http://www.allansbillyhyde.com.au/prod/KUR-PC3K-8/Kurzweil-PC3K-8-88-Key-Sampling-Keyboard.aspx"
"Kurzweil PC3K-7 76-Key Sampling Keyboard","Kurzweil","KUR-PC3K-7","3799.00","3229.00","Synthesizers","With plenty of impressive features, the PC3K-7 76 Note Sampling Keyboard from Kurzweil is years ahead of its time.

Featuring; a powerful synthesis engine with heaps of DSP power, loads of samples to choose from or you can load your own, 128 megabytes of user sample memory, a 240 x 64 angled, backlit CCFL display with dedicated back panel contrast and brightness controls, 1074 awesome factory presets, 150 factory programmed MIDI setups, increased file compatibility (i.e. PC3, PC3LE, K2 Series, AIFF, WAVE and an unlimited track sequencer.","http://www.allansbillyhyde.com.au/prod/KUR-PC3K-7/Kurzweil-PC3K-7-76-Key-Sampling-Keyboard.aspx"
"Roland GAIA SH-01 Synthesizer Keyboard","Roland","SH01","899.00","799.00","Sound Modules","","http://www.allansbillyhyde.com.au/prod/SH01/Roland-GAIA-SH-01-Synthesizer-Keyboard.aspx"
"Roland Jupiter-50 Synthesizer","Roland","JUPITER50","2199.00","1899.00","Synthesizers","","http://www.allansbillyhyde.com.au/prod/JUPITER50/Roland-Jupiter-50-Synthesizer.aspx"
"YAMAHA MG10XU 10 CHANNEL MIXER WITH USB","Yamaha","MG10XU","359.99","299.00","Compact Mixers","10-Channel Mixing Console: Max. 4 Mic / 10 Line Inputs (4 mono + 3 stereo) / 1 Stereo Bus / 1 AUX (incl. FX)","http://www.allansbillyhyde.com.au/prod/MG10XU/YAMAHA-MG10XU-10-CHANNEL-MIXER-WITH-USB.aspx"
"Cerwin-Vega CVM-1224FXUSB 12 Channel Audio Mixer with Effects & USB","Cerwin Vega","CVM1224FXUSB","649.00","449.00","USB Mixers","Take control of your sound with the Cerwin-Vega CVM-1224FXUSB 12-Channel Audio Mixer. Built for live mixing situations, this mixer features channel and main level adjustments using 60mm faders, 3-Band channel equalizer providing ±15 dB (HF, LF) and ±12 dB (MF) per channel, AUX and EFX controls, LED indicator for signal inputs of each mic channel, switchable (+48V) Phantom power and removable rack ears for mounting in a standard 19"" rack enclosure.

Advanced features include; a PRE/POST switch, pre-fade listen (PFL) switch so you can listen to each channel prior to sending it to the main mix, built-in VEGA-effects - 24-bit digital signal processor with 100 programs to choose from including flange, chorus, echo and  reverb, 100mm VEGA-effects master fader and 16-bit, 44.1kHz USB to connect to a computer.","http://www.allansbillyhyde.com.au/prod/CVM1224FXUSB/Cerwin-Vega-CVM-1224FXUSB-12-Channel-Audio-Mixer-with-Effects--and--USB.aspx"
"Yamaha MO8 88-Key Synthesizer Workstation Keyboard","Yamaha","MO8","3399.99","2719.99","Synthesizers","","http://www.allansbillyhyde.com.au/prod/MO8/Yamaha-MO8-88-Key-Synthesizer-Workstation-Keyboard.aspx"
"Behringer UFX1604 Xenyx Firewire 16 Channel Mixer","Behringer","BEUFX1604","1499.99","1199.00","Compact Mixers","","http://www.allansbillyhyde.com.au/prod/BEUFX1604/Behringer-UFX1604-Xenyx-Firewire-16-Channel-Mixer.aspx"
